Product_name,Price,Rating,Review,Summary
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Decent product,"The cooler works fine. However do note that draining water is a challenge as it has no outlet. As the summer is on its last leg, people in northern part of the country will be thinking of cleaning the cooler. This is a challenge as one will have to open the back completely and scoop out the water manually."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Worth every penny,very good cooling after 15 minutes
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Nice product,the product is nice and saves electricity bill. more useful in summer.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Fair,some water drop hole block after 2-3month and cord is very small
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Wonderful,Good product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Nice product,good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Terrific purchase,Very useful
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Really Nice,more sound
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Good,avrg.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Classy product,nuce
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Decent product,a nice product.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Mind-blowing purchase,Awesome product.. Low in sound.. Cooling is good.. Delivery before time and date.. Good service from Flipkart..
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Highly recommended,Super
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Awesome,Really awesome product. It's air has very high thrust so it delivers air to long distance.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Perfect product!,very good cooler
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Awesome,Crompton best
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Value-for-money,"Good but it is very lightweight, so if you operate this without filling water this will roll (skid), meanwhile stopper is provided but they can't help. Rest Ok"
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Highly recommended,Nice one. Cools large room in no time....
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Does the job,best in this price
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Awesome,"working well, good cooling"
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Brilliant,best cooler
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Simply awesome,very good product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Wonderful,best cooler
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Pretty good,Packaging would be better. Overall good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Mind-blowing purchase,good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Delightful,"A good quality cooler, powerful enough for big hall. No regrets."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Worth the money,nice product but little bit upset because they not send it to my home address.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Excellent,nice
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Brilliant,Nice
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Decent product,User manual is not useful at all there is nothing written about the tank cleaning system
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Great product,Cooling efficiency and performance of the cooler is great.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Simply awesome,very good cooler..I am fully satisfied
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Perfect product!,good cooler good prize
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Brilliant,The Best one in looks and performance. Looks very premium and attracts almost everyone who step in your home after watching this.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Terrific,good quality in affordable price
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Very Good,"very nice product, worth money, but not suitable for small homes.Only disadvantage is no drain pipe and no air filters and no remote."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Just wow!,best qualityoriginal itemon time dilivery.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Good quality product,"Satisfied with the product. 75 litre of water runs around 18 hours of continuous use,not more than that. Build Material quality could have been better."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Fair,i have been using this product since for months....good as a cooler...dont expect more than that....u ll never feel like ac in any cooler i guess...
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Fabulous!,Wonderful product. Love it �
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Just wow!,working well and look wise good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Nice product,good performance with good quality
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Very Good,Good product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Classy product,nice and strong
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Good quality product,nice... but its stop working 2 time within 3 months.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Fair,good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Worth every penny,original and value for money
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Fair,Toooooooo noisy
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Wonderful,very good cooling when place at window
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Wonderful,Really good....
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Classy product,"The cooler is exactly the same as in the image. It's over all a very good product. You can definitely go for this product. It's a little loud but it's a good product. There's swing, excellent motor and fan and facility for water inlet and outlet."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Fabulous!,Good product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Terrific purchase,very nice air cooler
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Mind-blowing purchase,amazing product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Terrific purchase,"Very nice air cooler, best performance"
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Worth the money,nice
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Very Good,superb
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Great product,Very good product....but voice is too much
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Just okay,Good Experience
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Nice product,Working fine
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Pretty good,good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Awesome,product is good.bt packing is so cheap... so many scratchs on product...
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Just wow!,Excellent product.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Highly recommended,Valu for money and good working...
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Terrific,"Nice product, great performance."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Decent product,not much effective
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Nice product,nice
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Fabulous!,It's cool. nice. I am setisfectory with this product. but No out line from water Tank
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Classy product,very good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Great product,Like ac
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Good quality product,good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Delightful,niece cooler .good performance
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Not as expected !!,"Well for 10,000 its not worth it. You can go for normal cooler available near you."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Value-for-money,cooling is good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Worth the money,really it's very nice
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Pretty good,good purchase
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Value-for-money,"Good, good air speed, cooling also good, a little bulky so please check the size and make a little more noise then you will expect, but otherwise good product"
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Excellent,"Mind blowing purchase! after 2 months, I am rating this product, no problem at all and Owesome cooling , less noise - Thanks Flipkart �"
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Good,"Good,Cost is high"
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Very Good,"Cooler is good, but not comfort in humidity otherwise it's good. Air flow is good."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Great product,very Nice product
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Best in the market!,good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Good quality product,"Working great for now. there is some odour coming out of it, hoping it will go soon."
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",2,Could be way better,i gave 3 stars because its to huge
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Worth every penny,Product is amazing however the customer service experience I had during delivery is pathetic and nothing done by customer service to resolve the issue either. So quality +5 And customer service -2
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Super!,Excellent cooling for 500 sqft room
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Fabulous!,ossam quality
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Value-for-money,Best cooler of my area
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Must buy!,wonderful
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Perfect product!,"value for money,can use for indoor with door/window open"
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Best in the market!,cool air... its feel like u r standing near river at night & cold wind hitting you.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",5,Excellent,good
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",2,Slightly disappointed,Too much noise and can't able to sleep with this air cooler
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Nice product,This is a good product .l am satisfy it
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",3,Nice,Product is good but too much costly from another places.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",2,Slightly disappointed,got lit damage
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Delightful,wonderful
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",1,Don't waste your money,"#highly disappointed #delivered 6 days late #after filling the cooler with water, it smell like rotten egg (pungent smell) #no humidity control #waste of money"
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",4,Pretty good,Nice room cooler. good air throw and average honey comb mesh.
"Crompton 88 L Desert Air Cooler with Honeycomb Cooling Pad-(White, Teal, ACGC-DAC881)","₹10,499.00",2,Not good,one leg wheel was broken
